PilotTalk314,2011-03-04 01:26:36,Concussion Protocol,"After the corona blows over...
BRING YOUR SON TO DEATHROW🔥🐶🔥 @ Penrose Park, St. Louis https://t.co/3gneYcHVj2"
Kingandriew,2016-04-27 21:03:32,"New York, NY","Reality of corona virus #coronavirusnyc #coronavírus #thedivisioncosplay @ New York, New York https://t.co/pDlrghpMbV"
Sir_Ikem,2009-09-21 21:49:19,United States,#caronaviruschallenge #corona #stayhealthy #staysafe #stayhome #socialdistancing #washyourdamnhands… https://t.co/sT6h6ImRQw
MoveYourTails,2015-06-29 15:38:22,"Duluth, GA","Corona Playlist Day 10 
After 2 weeks of “home school”, I’m not ok..,

https://t.co/xvV4XlDkXd"
NeiasNmore,2011-02-04 23:28:25,"New York, USA","NYC Masked 😷😷 
.
.
.
#coronavirus #corona #virus #isolation #COVID19 #emptystreets #emptynyc #nycshutdown… https://t.co/QUKsPQDANB"
KeithReed_,2013-08-31 18:26:10,,Lagunita Court center hilltop bench estate garden #grave just became available. Go to https://t.co/YIlXWxwebq  Ther… https://t.co/mN6WDx0l28
DrJWayman,2009-05-09 04:47:16,"Murrieta, CA","Just posted a photo @ Corona, California https://t.co/9W9KCaixYq"
KeithReed_,2013-08-31 18:26:10,,Lagunita Court center hilltop bench estate garden #grave just became available. Go to https://t.co/YIlXWxwebq  Ther… https://t.co/MglZ4mGhbf
abdulshafey2D,2010-11-10 12:51:46,pakistan,"Quarantine - through my window

#boring #days #pakistan #stilllife #photography #live #corona #like #virus… https://t.co/LxT7NZTrCv"
mikewalker72,2009-04-06 18:31:04,Bristol,"Isolation Rig. #isolationbenefits #corona #musicforthemasses #stayhome #staysafe @ Walker Towers, Filton, Bristol https://t.co/aFVduWJDd1"
coach_daley,2015-04-02 15:51:33,"Gilroy, California","Sea air and the sound of waves. Sure cure for Corona Cabin Fever. @ Seacliff, California https://t.co/Nfd2JQqHIp"
JShawnDurhamInk,2012-03-29 15:43:30,"Washington, DC ","Solomon's Blues (Corona Verses)

Sooner or later, you just run out of shit to do.

I could script my next tome,
But… https://t.co/xX92bN3boq"
lotierneyart,2011-12-24 03:21:46,"Liverpool, England",Are you bored at home during all this corona chaos? Have you watched everything on Netflix and don't know what to d… https://t.co/1WkMX0OfIN
Scott1984FP,2009-08-14 06:48:30,"Bedford, Bedfordshire, Uk,","Help slow the spread of #COVID19 and identify at risk cases sooner by self-reporting your symptoms daily, even if y… https://t.co/QvRBsxbKRm"
FlyMeTodayCA,2016-05-13 13:47:31,"Toronto, Ontario",#we #hope you get well Soon. #Aviation Industry during this Global #pandemic #corona #covid_19 #pilot #flight… https://t.co/BjHkmxErBc
BrinaBlessed,2011-12-31 12:36:26,"Ottawa, Ontario","Family conversations are getting weird thanks to Miss.Corona 😂😂
#quarantinelife #stayathome #storytime… https://t.co/pu1MzbTcMX"
mayatrix,2009-01-02 22:32:50,Sweden,"Keep clean, be clean, keep calm, stay home, keep healthy and stay safe 

#corona #times #covid #stayhome #staysafe… https://t.co/KJUqxVyUdd"
RenfrowJustin,2011-01-24 17:42:10,Philly to Miami to Edmonton,"Sneak Peek into my Corona Virus Workouts and how I’m staying in shape with the World shut down! 
📽: relldeadimkyon… https://t.co/QgnQsgGUck"
_SteveCEllis,2012-03-01 09:35:18,"Los Angeles, CA","This Corona virus sucks, but not as much as this @PrecisionTurbo turbo hanging out the hood of this Corvette… https://t.co/lp6PUZ8sd0"
pietsonck,2009-01-25 13:49:33,Belgium,(Corona) Monday's Moody Memories ... #theshiningmovie #socialdistancing @ Overlook Hotel https://t.co/QevONIHE8O
MyMix1051,2014-02-25 06:02:54,"Albuquerque, NM",We are currently experiencing a blood shortage in New Mexico! Please set up an appointment now and rest assured. Th… https://t.co/nMilWs62Xx
riggtheruler,2010-04-05 05:00:48,Florida,Haven’t taken any new pics thanks to this quarantine so here’s a throwback to when I actually got to leave my house… https://t.co/HHeFA2QI5i
cch,2010-07-28 02:43:40,30k feet | LAX-XNA-BOS-JFK-DFW,Not sure if it’s Groundhog Day or Inception. (Sighs &amp; takes a slow sip of #corona). #roadwarrior #frequentflyer… https://t.co/SR1h190kn9
rotamedics,2018-12-13 05:42:33,"Ilorin, Nigeria","***PLEASE SHARE***

FREE! FREE!! FREE!!! Temperature checks at Rotamedics Pharmacy Fate and GRA branches starting t… https://t.co/43pKxijTvQ"
jpl107,2013-05-06 17:08:56,Brussels,Because also in Corona times we need blood and I make this essential displacement to donate &amp; contribute to #SDG3 g… https://t.co/YCGYiTm78g
chrisweidman,2009-11-28 01:28:43,"New York, NY",2 fruit one hand challenge ! Get to 50 and tag me in your video!  Give it a try it might be harder then it looks 😂!… https://t.co/Ck7yMtzmw8
STPictures,2013-08-10 09:24:08,Instagram @STStories,Frontline #stpotd #notgoingout #streetlife #corona #throughthewindow #stamfordhill @ Stamford Hill https://t.co/kTpNswD6EN
TrackMyLawyer,2011-09-09 13:27:19,Louisville Kentucky,For my clients asking about how they can see their doctor for treatment #telemedicine #injury… https://t.co/VSAYq0XPL0
arieshta_,2012-04-11 09:04:48,"Kebumen, Indonesia","StayHome, baby.⁣

-----------------------------------------------------------⁣
#virus #corona #blender #3d #render… https://t.co/xIXx756WqM"
KiloJig_sa,2017-10-29 17:17:41,Earth,"😷.GEZANI &amp; Stay SAFE #coronavirus Shit is getting real!💃💃🔥☇.
A Happy Birthday to my Bro&amp;Sis #MoreLifeMoreBlessings… https://t.co/ZBQxeeBLlV"
markuspacal,2011-09-23 19:15:26,"Austin, TX","#corona #virus #husband #wife #children #stayhome #fart #smell #health #check #marriage #divorce @ Austin, Texas https://t.co/lWoY8ahPss"
Corona_NY,2011-08-08 01:49:10,"Corona, NY",Corona NY Mon Mar 30th PM Forecast: TONIGHT Partly Cloudy Lo 31 SATURDAY Sunny Hi 41
Weeklyvoice,2010-03-30 17:43:21,Toronto,"Malay King, Queen under quarantine after staff test COVID-19 positive: Kuala Lumpur: Malaysian King Sultan Abdullah… https://t.co/IOtEYzplQe"
cpfuchs,2008-10-17 17:34:18,Pacific Northwest,"Discards in the time of corona

.
.
.
.

.
.
.
.
.
#ShotoniPhone #iPhone11Pro #PhotoOfTheDay #Washington #Spring… https://t.co/4TmnoR1j4J"
aandreaclare,2013-05-19 17:42:53,,Pretty sure I had corona virus (or COVID-19). I’ve was sick for 3 weeks and am still battling a tickle/ heaviness i… https://t.co/s4bbJz63ML
ToluSpyce,2015-03-15 22:37:45,"Accra, Ghana",In the business of creating brighter mood over here amidst all the sad news of corona always popping notifications… https://t.co/DZ9aPFknBy
Juergen_Pagel,2010-01-23 21:18:35,Deutschland,"YES! #JPMedCoaching
#Corona
#SARSCoV2
#JPProductionImaging
#Fitness
#Gesundheit
#Onlineportal
#YSPORT… https://t.co/bMXqRk0KJa"
subratie,2009-03-18 02:33:26,"ÜT: 13.713032,-89.240453","Praises to Progressive Grocers progressive_grocers in helping 1,000 people urgently in need of basic daily supplies… https://t.co/5zBg5O8L8S"
officialomanhen,2019-04-27 17:56:31,"Central, Ghana","New tune https://t.co/FRQ9R5XeTw out fam 
Stay safe, wash your hands with soap under running water ,don’t panic and… https://t.co/UKZOKeVFrs"
VodkaCooler,2009-03-09 17:36:43,Kits! Vancouver BC,Common people toss your dirty gloves in the garage #corona #coronavirus #vancouver #canada @ Lower Lonsdale https://t.co/uxCY7einAu
asabroomhall,2010-08-04 11:54:40,"Brisbane, Australia",April 3 Walrus Club and April 21 Lefty’s shows postponed for obvious reasons. My brother had Corona back in 09 when… https://t.co/UkONctNk0k
TonyWNgai,2011-12-11 07:51:51,California,"We may not have plan for the corona virus but like the old saying says, it's never too late to plan.
…
The decision… https://t.co/ohbL2jcIVA"
wolfofitness,2015-01-29 03:09:31,"California, USA","@TowehMusic
towehfitness
Sharing some at home workouts for you to try 
you do not need resistance bands. Give this… https://t.co/QPpeWbYiyd"
ElenaSells_Cali,2010-10-01 05:58:21,"Newport Beach, CA","Monday market update for Corona Del Mar, California 92625

Your market overview
4
NEW 
LISTINGS
125
TOTAL 
LISTINGS… https://t.co/lhwetZBZ6y"
shortyrice4,2017-03-01 07:05:40,"Nashville, TN",HOW 2 GET TESTED 4 CORONA 19!!!!#brandonshortyrice #theshortyshow #funnyshorty #realtalk #blessed4real… https://t.co/JuINhuuHvG
mastahanksta,2009-03-16 03:09:16,Los Angeles,"Corona Virus !
Shit is getting real!
#coronvirus #humor #covid19 #cardib #coronavirusmemes😂😂😂 @ Los Angeles/Hollywo… https://t.co/KsGE7LWaGq"
aussiebrenton,2010-01-22 03:07:43,Sydney,Morning walks are saving sanity at this point. #corona #exercise #isolation #socialdistance @ Sydney Park https://t.co/rDtQ5QLRMl
kbpowerhouse,2013-03-04 14:01:02,"Philadelphia, PA",Today’s corona accompaniment!  New tushy cleaner has been installed by yours truly. Who needs a hint to do when you… https://t.co/H4pr9QErHc
DamatrixStudio,2008-07-11 15:57:22,"Bronx, NY, Canada & Worldwide",Stay ready like our guest @TeC_dA_CtB on @DamatrixStudio with iam_broadway it’s that real out here #covid_19… https://t.co/tcLrMVnu7Q
AspirationAthl1,2018-04-05 15:42:27,"Ypsilanti, MI","Lil backyard fun🏋️‍♀️
.
Training has been difficult for many over the last month with the corona virus impacting ma… https://t.co/2MS8NJ6HW1"
Annetaki,2009-03-14 23:30:59,Oz ,"Doing homework and also perfecting our commercial headshots, apparently. 
@Kids_Casting 
No time than the present t… https://t.co/zmimZg1UDZ"
potteinander,2014-08-27 19:51:09,"Essen, Nordrhein-Westfalen","...☣ beware corona, we are nurses❗☣
.
#corona #coronadeutschland #Coronavirustruth #Coronakrise #CoronaVirusDE… https://t.co/LNWshC9N8n"
whtevDJLolawnts,2010-05-15 19:57:18,MEMPHIS 10,IG Live 2nite. Bedroom Vibes. Trap Edition. Put on ur PJs and let’s trap out! See u there! #DJLola #shedjs #trap… https://t.co/q0R7UnbOEf
BillyQue_B,2012-06-19 15:56:26,london,"Seriously 😐 This Corona Season Na ALL MAN FOR HIMSELF In @zlatan_ibile Voice ✌️✌️ #Stayhome #StaySafe 🙏🙏 @ London,… https://t.co/CbzWIL3IvI"
DHOTtheFIREMAN,2009-09-23 16:27:05,#Brooklyn ,"In My Hood 
#Lurking #Heat 🔥Eat #Real #Rap #Get #Money #Corona #Virus #K #Stealth #Health #Wealth #2X #Dior #Mask… https://t.co/vZr6GpZkKJ"
MKennedy999,2010-11-29 11:14:20,"Truckee, CA",Planning a post-corona party. Can’t think of a better place than Donner... doing a site survey now. If someone asks… https://t.co/bz26mMhksc
heykelkader,2010-05-01 20:10:04,,Def can get used to the new cleanliness habits am developing durring this Corona trip - my routine everytime i come… https://t.co/hBUyvAIHcs
alagozatakan,2012-07-30 21:22:57,Ankara,"Be someone who stays at home 😀 #tb #insignia #atakanalagoz #corona #stayathome @ Ankara, Turkey https://t.co/okzL4eWj5k"
_nutritionguru,2016-02-11 14:40:17,"Kingston upon Thames, London","Hear hear! Well said @lorrainepascale.
.
Be kind to yourself right now - that’s all I’m saying! 
.
#corona… https://t.co/zaTKAZgDRh"
chefManojparis,2011-04-07 19:43:57,"Paris, Ile-de-France",This evening we made this spiced masala lentils vadas. which brought some smiles to everyone face during this dull… https://t.co/6jpdQFfsN1
randypolumbo,2008-08-11 02:04:59,NYC,damonjamesduke haunting image of #lodestar looking not unlike the corona virus.  An artist to watch and cameraman t… https://t.co/6JBYS2QHZT
AvesMHL,2012-10-16 20:32:05,Colorado,"Because of everything going on in the world right now, I recruited basically everyone I know to help me make a musi… https://t.co/1uh931PgUI"
Chris_OzBee,2012-04-17 00:32:41,"Houston, Texas",Day ?? of quarentine and self isolation. I decided to make a small office for my work space. I might be able to get… https://t.co/gV6C91eXmj
MaxwellPenn,2009-03-10 05:56:03,"Queens, N.Y.","One on one virtual fitness &amp; striking training now available. Corona, cannot and will not stop the bumrush!
#BOXING… https://t.co/x1qvWa6w3t"
EyadMichael,2019-09-07 04:11:47,United Kingdom,"Exercise while Corona Virus Pandemic, walking along the field.
Michael and Eyad
#Stay_At_Home
30 March 2020 @ Abbot… https://t.co/QtEnQnS1dL"
Scoop443,2009-05-26 19:06:42,NYC / NJ / Florida / Earth ,"“Corona Samurai Sunset” and so one more day begins to set. Now draw swords, as we begin the night ... #sensei… https://t.co/lVjM1kDOKx"
bbe_leaf,2012-11-22 04:54:37,"Spartanburg,  SC",Fuck Corona 😂😷 lmk if y’all want this to drop #coronamemes @ Fight Against Corona https://t.co/DvE509lMtH
Jumabee,2011-06-13 10:01:40,Map it...... ►,"CORONA PLEASE LEAVE US OO WE NEED TO WARM UP FOR JUMABEE INSPIRES SEASON 3 🙏🙏 @ London, United Kingtom https://t.co/063MWP0Pmr"
Elettdags,2017-09-13 10:18:30,Nigeria × Ukraine ,"Stay safe, stay home❤
I know I'm not the only one that just dresses up to take pictures 💄❤

#stayathome #stayhome… https://t.co/NQiWx3Kyq7"
weaveremily,2009-04-17 23:25:43,Iowa,"My son asks daily, “when is coronavirus over?” And writes stuff like this when we create art projects. I wonder if… https://t.co/EbclEFY5D4"
PetiteOver40,2016-01-07 06:10:42,"Seattle, WA",Watching the water splash against the rocks lulls my mind away from corona-anxiety. 😱🌊😌 I share this video with hop… https://t.co/P4WHU1ReOR
insurancemojo,2012-12-24 15:17:08,"Jacksonville, Florida, USA","Corona-Time with my HoneyGirl!
#dogdad #girldad #poolparty #yellowlab #jacksonville #puppypoolparty #bewell… https://t.co/VTEFJweBr6"
KarinBrauns,2012-06-29 16:47:13,Los Angeles,"Don’t drown in your own thoughts.. Stay close at heart even if corona made us apart .
.
.
.
.
.
.
.
#art #artwork… https://t.co/pMePnCrtfW"
212SaxPlayer,2011-10-12 02:57:02,GA,"If she say she is in quarantine alone... don't believe her. Check out our new single to find out why

#cheating… https://t.co/3w1wlTmVks"
NaeVella1,2014-01-12 01:16:13,Bahamas,"🎡 I miss being outside

#fuckcorona #imissbeingoutside #corona #takemeback #ihateithere #boredinthehouse #oldfiles… https://t.co/ndN53G1B5T"
bqTim,2009-11-27 19:26:35,"Antwerpen,  België (Belgium)","So, even #scarecrows are confined now #quarantine #corona @ Antwerp, Belgium https://t.co/1nhPrM9tKZ"
biig_bishop,2018-03-03 08:16:10,"Federal Capital Territory, Nigeria","Last day.before the ISOLATION😷😥 begins....
#corona ...Let's fight covid-19 out of Nigeria......
Shots by isaacs_plu… https://t.co/8LJUPo680q"
ExpressiveInkNJ,2011-01-08 15:53:51,"35 N. Main St., Wharton, NJ","#quarentine #corona #coronavirus #ihatequarantine @ Mountain Lakes, New Jersey https://t.co/SWLoeO49gc"
notidave,2010-02-28 06:02:54,Mexico City,"When Corona was just a beer🍺
•
•
•
•
#yomequedoencasa #cuarentena #covid19 #coronavirus @ Tepito https://t.co/OdBtaPK9r9"
TirelleS,2012-03-14 07:09:55,"New Orleans, LA","When outside ona Sunday was a thang 🔥 #untiltomorrow #nolashutdown #corona  I jus wan out 😩 @ New Orleans, Louisiana https://t.co/xteKtr6oN6"
tdgilliam,2012-03-05 20:45:51,"Washington, DC",Maybe I'll take this time and start a vegetable garden on my balcony. It's springtime... nowhere to go really(Damn… https://t.co/fOZeKDeKOT
VladeGuigni,2009-10-04 01:17:23,"Boston, MA","CoRonA Sessions! Y’all have a great Monday and STAY HOME. Peace love, lots of music and great vibes! ✌️

.
. 
.
.
.… https://t.co/Of0uaPLwKa"
beebee86m,2011-01-11 00:43:05,,"End of day in Progress, Great team work in Fortnite always come out 1st. #fortnite #duos #battleroyale #ak47… https://t.co/jC3XSbPN4e"
annemartex,2009-09-13 19:42:48,Jamaica #annemartinkingston ,"You'll need this after #corona..Ready to go glow 
Illuminators SLAY, STRUT SERVE #, #IMANCosmetics 
.
.
.

Look goo… https://t.co/OeCZ14NXTu"
phrankadelic,2009-04-12 12:50:39,"Miami, FL","social vs not so social distancing #batman #dc #marvel #starwars #corona #stayhome @ Miami, Florida https://t.co/CouWSxDCeD"
ReeseStrickland,2009-02-06 16:20:32,"Des Moines, Iowa / NYC",@jmehring today’s Drone photograph is a local Skateboard park in Ames Iowa.  This photo is one of my new favorites.… https://t.co/JiQvJehGzo
barisemiz,2012-06-11 06:54:21,"Fort Lauderdale, FL","Good days will be back soon...
Don't let the #pandemic gets you down! Stay high, stay safe, stay with yachting ✌🛥⚓… https://t.co/n0Uk8H6HMc"
okoyeemeka,2010-09-12 23:01:31,Lagos nigeria,"Just before corona virus visited lagos we made an interesting blockbuster movie titled #Warriorsinheel 
Produced by… https://t.co/OGhBAsEXZY"
AdeelJZeb,2009-03-17 02:49:38,"Los Angeles, CA","Top 10 Words You Never Wish to Hear After #Corona #coronavirus

10.) 😷 
9.) 🧤 
8.) Lysol
7.) 🤚 Sanitizer
6.) 🚽 pape… https://t.co/iUgQazWtdz"
snufthebest,2009-10-27 20:30:07,"Rijssen-Holten, Nederland",Games Games Games! 😄💜 Today i got World of Final Fantasy and Final Fantasy XV Pocket Edition for Switch! 💜 They whe… https://t.co/eerXsBkBox
geek_bed,2019-10-10 14:39:57,"Miami, FL","bedgeek will keep you company.

.
.
#bedgeek #houseparty #quarantine #corona #friends #love #l4l @ Miami, Florida https://t.co/Of8gJMGiXV"
ezeh_skulfeez,2016-07-23 15:18:00,"Lagos, Nigeria","This is how we gonna rejoice wen dis corona stuff is over.. 😂

Ubo to d world.
Ubo is a hit.
Adiasindo says so.
I r… https://t.co/bGNJrbnmBz"
MrFlyJK,2009-04-17 02:11:14,"West Haven Ct, United States","Corona waiting for you to come outside like “nobody gonna jump you” 😂😂😂 #covid19 @ North Haven, Connecticut https://t.co/FelYO3rsmb"
tandersonmusic,2010-01-29 23:19:49,"Phoenix, AZ","Basically, quarantine is me not getting a haircut forever.
.
.
.
#corona #quarantine #haircut #musician #music… https://t.co/C0C1ano0tE"
